Seed,Budget,Model,Epoch,Train_MSE,Train_MSE_standardized
123,200,Stacking,107,0.01292155323575494,0.02440900341516756
123,200,Stacking,108,0.012898602099071165,0.024365648381645264
123,200,Stacking,109,0.012876275895036883,0.024323473855055646
123,200,Stacking,110,0.0128546473068905,0.024282617135101152
123,200,Stacking,111,0.01283393879706458,0.02424349845657687
123,200,Stacking,112,0.012814165053627934,0.02420614556546002
123,200,Stacking,113,0.012794745324894155,0.024169461413304626
123,200,Stacking,114,0.012775569889873979,0.024133238735554115
123,200,Stacking,115,0.012757371651013625,0.024098861995669373
123,200,Stacking,116,0.012739286813623666,0.024064699472823994
123,200,Stacking,117,0.012721670180264221,0.024031421394253332
123,200,Stacking,118,0.012704301923844622,0.02399861250336176
123,200,Stacking,119,0.012686906720962371,0.02396575271020737
123,200,Stacking,120,0.012669595149726428,0.023933050898458392
123,200,Stacking,121,0.012652590289270411,0.023900928467867243
123,200,Stacking,122,0.012635995666085057,0.023869580981492007
123,200,Stacking,123,0.012619653681544349,0.02383871073321868
123,200,Stacking,124,0.012603604495313166,0.023808393585242723
123,200,Stacking,125,0.012587885445725712,0.023778700070224597
123,200,Stacking,126,0.012572290911338548,0.023749241766244475
123,200,Stacking,127,0.012557027637097153,0.023720409217534003
123,200,Stacking,128,0.012541882637771907,0.02369180009187334
123,200,Stacking,129,0.012526885013922993,0.023663469360647116
123,200,Stacking,130,0.01251187779908139,0.023635120511895154
123,200,Stacking,131,0.012496764818681238,0.023606571870453202
123,200,Stacking,132,0.012481353876917753,0.023577460375629578
123,200,Stacking,133,0.012466087573257786,0.02354862210430303
123,200,Stacking,134,0.012450935976238192,0.023520000515501065
123,200,Stacking,135,0.012435617226166524,0.02349106317213426
123,200,Stacking,136,0.012420240468469318,0.023462016251512775
123,200,Stacking,137,0.012405059456008624,0.023433339096511515
123,200,Stacking,138,0.012390217780942401,0.02340530295482107
123,200,Stacking,139,0.012375297386984958,0.023377118111991564
123,200,Stacking,140,0.012360551487305178,0.023349262891409605
123,200,Stacking,141,0.012345796705664453,0.023321390892673263
123,200,Stacking,142,0.012331199176022082,0.02329381594526619
123,200,Stacking,143,0.012316255350361457,0.023265586839606004
123,200,Stacking,144,0.012301247886044928,0.02323723751959225
123,200,Stacking,145,0.01228618118606135,0.0232087763025354
123,200,Stacking,146,0.01227121708743308,0.023180508900942254
123,200,Stacking,147,0.01225616472731619,0.023152074772103712
123,200,Stacking,148,0.012241419872826806,0.023124221525901725
123,200,Stacking,149,0.012227409199722305,0.023097755159094503
123,200,Stacking,150,0.012213678429170061,0.023071817532310194
123,200,Stacking,151,0.012199961756078953,0.023045906535836554
123,200,Stacking,152,0.012186509783023068,0.023020495561608373
123,200,Stacking,153,0.012173339439987517,0.02299561659061562
123,200,Stacking,154,0.01216047154122091,0.022971308941278922
123,200,Stacking,155,0.012147516875302758,0.022946837387521474
123,200,Stacking,156,0.012134689233720493,0.022922605784595936
123,200,Stacking,157,0.012122029945057395,0.022898692202801746
123,200,Stacking,158,0.012109656247303618,0.02287531810642033
123,200,Stacking,159,0.012097740609762082,0.022852809292492258
123,200,Stacking,160,0.012086073140477879,0.022830769272038955
123,200,Stacking,161,0.012074565333148535,0.022809030855358074
123,200,Stacking,162,0.012062855180798434,0.022786910205967813
123,200,Stacking,163,0.012051495502511417,0.02276545160721857
123,200,Stacking,164,0.012040428009403952,0.022744544950555196
123,200,Stacking,165,0.01202928395501278,0.022723493668504968
123,200,Stacking,166,0.012018385764211787,0.022702906826379477
123,200,Stacking,167,0.012007614030179551,0.022682558862943274
123,200,Stacking,168,0.01199667775407549,0.022661900077122186
123,200,Stacking,169,0.01198598191682167,0.0226416954838126
123,200,Stacking,170,0.01197562901132619,0.022622138693619852
123,200,Stacking,171,0.011965411635721767,0.02260283792137737
123,200,Stacking,172,0.011955712043282662,0.022584515249121785
123,200,Stacking,173,0.011946091913973582,0.02256634268388327
123,200,Stacking,174,0.011936731682281225,0.022548661069051294
123,200,Stacking,175,0.011927296995099847,0.022530838806709485
123,200,Stacking,176,0.011917924086668866,0.02251313324533248
123,200,Stacking,177,0.011908907851729258,0.022496101445407386
123,200,Stacking,178,0.011900237099105305,0.02247972226663927
123,200,Stacking,179,0.011891895892012018,0.022463965604207752
123,200,Stacking,180,0.011883678708904454,0.02244844322490272
123,200,Stacking,181,0.011875455097105334,0.02243290870170513
123,200,Stacking,182,0.011867260288088302,0.02241742858738498
123,200,Stacking,183,0.011859100586700557,0.022402014791891023
123,200,Stacking,184,0.01185100349120542,0.02238671925984563
123,200,Stacking,185,0.011843079607812083,0.02237175092799879
123,200,Stacking,186,0.011835449144802446,0.022357336871556555
123,200,Stacking,187,0.011827694811415265,0.022342688822155937
123,200,Stacking,188,0.011820042190105148,0.022328232908359388
123,200,Stacking,189,0.011812286184371003,0.022313581699870848
123,200,Stacking,190,0.011804419536757066,0.022298721487250033
123,200,Stacking,191,0.011796717511561848,0.02228417224879056
123,200,Stacking,192,0.011789001637091331,0.022269596848847096
123,200,Stacking,193,0.011781184668908899,0.0222548304814004
123,200,Stacking,194,0.011773399534091048,0.02224012424764588
123,200,Stacking,195,0.011765605236369353,0.022225400705031727
123,200,Stacking,196,0.011757670878972499,0.02221041258763876
123,200,Stacking,197,0.011749933962962346,0.02219579743991858
123,200,Stacking,198,0.01174263235253942,0.02218200459083166
123,200,Stacking,199,0.01173570685087193,0.022168922216695263
123,200,Stacking,200,0.011728501227221017,0.02215531068802726
123,200,DirectReturns,1,0.510543115689017,0.9644234270505962
123,200,DirectReturns,2,0.4780751894790575,0.9030910386540238
123,200,DirectReturns,3,0.448412142951237,0.8470571090798025
123,200,DirectReturns,4,0.4184507195307719,0.7904595411829516
123,200,DirectReturns,5,0.38657350640827876,0.7302430184649302
123,200,DirectReturns,6,0.352114512109078,0.6651494732706099
123,200,DirectReturns,7,0.31494791767847014,0.5949412317508084
123,200,DirectReturns,8,0.27571568444340583,0.5208309682594561
123,200,DirectReturns,9,0.2360868532720428,0.4459715254546775
123,200,DirectReturns,10,0.19968173692311106,0.37720172718988476
123,200,DirectReturns,11,0.17105040841540142,0.32311672807447944
123,200,DirectReturns,12,0.1542122350683445,0.2913091718747945
123,200,DirectReturns,13,0.14722132490987097,0.2781032401404321
123,200,DirectReturns,14,0.14234145064233752,0.26888508613923834
123,200,DirectReturns,15,0.13352530863820236,0.25223126470141916
123,200,DirectReturns,16,0.12012388155491403,0.22691577255617534
123,200,DirectReturns,17,0.10432924527375183,0.19707947316598884
123,200,DirectReturns,18,0.08928388430144886,0.16865856581414015
123,200,DirectReturns,19,0.07762226198884309,0.1466295903758667
123,200,DirectReturns,20,0.06990974648921816,0.13206053557764308
123,200,DirectReturns,21,0.06495793941312265,0.12270649944697008
123,200,DirectReturns,22,0.061773989975825894,0.1166919723022265
123,200,DirectReturns,23,0.059673519105499416,0.11272415204781701
123,200,DirectReturns,24,0.0578209057817525,0.10922453833100819
123,200,DirectReturns,25,0.05550457024448737,0.10484894655746431
123,200,DirectReturns,26,0.052506982959801565,0.09918646024995936
123,200,DirectReturns,27,0.04894213355324219,0.09245240748155918
123,200,DirectReturns,28,0.045079192190651804,0.08515525463996801
123,200,DirectReturns,29,0.04135900246613098,0.078127761734577
123,200,DirectReturns,30,0.03838304632456548,0.07250613697340973
123,200,DirectReturns,31,0.036501444214156756,0.0689517630137942
123,200,DirectReturns,32,0.03558499617699305,0.0672205792419351
123,200,DirectReturns,33,0.03523762431203602,0.0665643886986336
123,200,DirectReturns,34,0.03519539136620746,0.0664846100450806
123,200,DirectReturns,35,0.03527039420149409,0.06662629150003083
123,200,DirectReturns,36,0.03521310750321951,0.06651807608750916
123,200,DirectReturns,37,0.0349341674519979,0.06599115424315571
123,200,DirectReturns,38,0.034363805643611016,0.06491373242901394
123,200,DirectReturns,39,0.0334893396571082,0.06326185336605948
123,200,DirectReturns,40,0.03244477194932382,0.06128864965892843
123,200,DirectReturns,41,0.031417984378089805,0.0593490328902917
123,200,DirectReturns,42,0.03054151092305882,0.057693361689870014
123,200,DirectReturns,43,0.029901371219329165,0.05648412840889839
123,200,DirectReturns,44,0.02953769503547213,0.055797138768270804
123,200,DirectReturns,45,0.029348592526881635,0.05543992135842956
123,200,DirectReturns,46,0.029114270172046788,0.05499728299637976
123,200,DirectReturns,47,0.028721987832350623,0.05425625590817659
123,200,DirectReturns,48,0.028181637202759298,0.053235525650564344
123,200,DirectReturns,49,0.027584764749824565,0.052108024840383904
123,200,DirectReturns,50,0.027016087454998294,0.05103378509704304
123,200,DirectReturns,51,0.02653258593112777,0.05012044363320587
123,200,DirectReturns,52,0.02609677778128568,0.04929719565180854
123,200,DirectReturns,53,0.0256808524781067,0.04851150665912165
123,200,DirectReturns,54,0.02531290825206109,0.04781645462425583
123,200,DirectReturns,55,0.025003608000825163,0.047232181917176055
123,200,DirectReturns,56,0.024764735334379465,0.046780947949812954
123,200,DirectReturns,57,0.02457120448070236,0.046415365331210004
123,200,DirectReturns,58,0.024372839575818997,0.0460406511190401
123,200,DirectReturns,59,0.024109704718108946,0.04554358551683976
123,200,DirectReturns,60,0.023800926492061728,0.044960298922991235
123,200,DirectReturns,61,0.02351180726484355,0.04441414846601431
123,200,DirectReturns,62,0.023284926551082576,0.04398556747300309
123,200,DirectReturns,63,0.02310980322266496,0.04365475693935974
123,200,DirectReturns,64,0.02292620961671732,0.04330794592733846
123,200,DirectReturns,65,0.022697961272583583,0.0428767814605118
123,200,DirectReturns,66,0.02243500994698851,0.042380062553166134
123,200,DirectReturns,67,0.022164335544238852,0.041868754639901265
123,200,DirectReturns,68,0.021919256858084466,0.04140579741036525
123,200,DirectReturns,69,0.021707483035495096,0.04100575355615402
123,200,DirectReturns,70,0.021504964805357223,0.04062319365171539
123,200,DirectReturns,71,0.021303721118896113,0.04024304137895937
123,200,DirectReturns,72,0.021113565894347947,0.03988383537324756
123,200,DirectReturns,73,0.020939043147167512,0.039554159346362174
123,200,DirectReturns,74,0.020770463363835,0.039235709665273885
123,200,DirectReturns,75,0.02059366087098237,0.03890172716540626
123,200,DirectReturns,76,0.02040207805156403,0.038539824412064674
123,200,DirectReturns,77,0.02020326745557345,0.03816426828286206
123,200,DirectReturns,78,0.020013921366778636,0.03780659074644543
123,200,DirectReturns,79,0.01984398440931676,0.0374855773435387
123,200,DirectReturns,80,0.019686452993693114,0.03718799819095557
123,200,DirectReturns,81,0.01952318143204599,0.03687957581841782
123,200,DirectReturns,82,0.019362418520516064,0.036575892322713285
123,200,DirectReturns,83,0.01921218502496221,0.03629209904808593
123,200,DirectReturns,84,0.019069492970736974,0.03602255166664085
123,200,DirectReturns,85,0.01893121054606376,0.03576133414003837
123,200,DirectReturns,86,0.018794811423686542,0.035503674199070995
123,200,DirectReturns,87,0.018662732807615243,0.035254175757828334
123,200,DirectReturns,88,0.01853786063595068,0.035018290395673446
123,200,DirectReturns,89,0.01842121579012457,0.03479794657259088
123,200,DirectReturns,90,0.018306321414811574,0.03458090941395903
123,200,DirectReturns,91,0.01818720955275451,0.034355905361064455
123,200,DirectReturns,92,0.0180691025153284,0.03413279943662249
123,200,DirectReturns,93,0.017957358473448582,0.03392171330401098
123,200,DirectReturns,94,0.017851414761346513,0.033721584079347854
123,200,DirectReturns,95,0.017750306508510724,0.0335305891080977
123,200,DirectReturns,96,0.017652311839173224,0.03334547574170235
123,200,DirectReturns,97,0.017555915847425226,0.03316338230070065
123,200,DirectReturns,98,0.017462747414295675,0.032987385765225925
123,200,DirectReturns,99,0.01737427465540307,0.03282025942719535
123,200,DirectReturns,100,0.01728745720247936,0.032656259986396916
123,200,DirectReturns,101,0.017201852117116143,0.03249455072568633
123,200,DirectReturns,102,0.017118751488981055,0.032337572421380065
123,200,DirectReturns,103,0.01703901799262514,0.0321869546783467
123,200,DirectReturns,104,0.01696024215414797,0.032038145965079846
123,200,DirectReturns,105,0.016880668932813668,0.03188783098391099
123,200,DirectReturns,106,0.016801697785185154,0.03173865332879518
123,200,DirectReturns,107,0.01672567240518829,0.031595040271902915
123,200,DirectReturns,108,0.016651775173226694,0.03145544731783522
123,200,DirectReturns,109,0.016579874315336928,0.03131962554364413
123,200,DirectReturns,110,0.016510048519188532,0.031187723591490513
123,200,DirectReturns,111,0.016442085447776544,0.031059340353660394
123,200,DirectReturns,112,0.016375845470210676,0.030934212065355862
123,200,DirectReturns,113,0.016311244013377912,0.030812178966727097
123,200,DirectReturns,114,0.016248510357355125,0.030693674171199187
123,200,DirectReturns,115,0.01618703095736613,0.030577538683699012
123,200,DirectReturns,116,0.016126890680046232,0.030463932818544308
123,200,DirectReturns,117,0.01606774988801319,0.030352214995742963
123,200,DirectReturns,118,0.01600911253012915,0.03024144816742642
123,200,DirectReturns,119,0.015950878175753327,0.030131442618642524
123,200,DirectReturns,120,0.015892541259765008,0.03002124332946968
123,200,DirectReturns,121,0.01583438736030015,0.029911389761191585
123,200,DirectReturns,122,0.015776875213248016,0.029802748472625387
123,200,DirectReturns,123,0.015720612713562353,0.029696467786246825
123,200,DirectReturns,124,0.015663317682817958,0.029588236633567574
123,200,DirectReturns,125,0.015606279534261499,0.02948049073510569
123,200,DirectReturns,126,0.015549442622662366,0.02937312497620513
123,200,DirectReturns,127,0.01549330981125515,0.02926708927288501
123,200,DirectReturns,128,0.015438406761035391,0.02916337660646895
123,200,DirectReturns,129,0.015384851247459449,0.0290622094565199
123,200,DirectReturns,130,0.015332507342505682,0.028963331053013092
123,200,DirectReturns,131,0.015281287792152825,0.028866576571823725
123,200,DirectReturns,132,0.015230723543135044,0.028771059964459122
123,200,DirectReturns,133,0.015180145920952959,0.028675518094991182
123,200,DirectReturns,134,0.015129913390945098,0.02858062810969734
123,200,DirectReturns,135,0.015078847298197138,0.028484163512172398
123,200,DirectReturns,136,0.015025885810848913,0.028384118486472387
123,200,DirectReturns,137,0.014972946770584703,0.028284115863643017
123,200,DirectReturns,138,0.014919837314852158,0.02818379132349669
123,200,DirectReturns,139,0.01486708603693669,0.02808414338649557
123,200,DirectReturns,140,0.014814160879012436,0.027984166987609815
123,200,DirectReturns,141,0.014761268959147996,0.027884253375906116
123,200,DirectReturns,142,0.01471057718173572,0.027788495865535508
123,200,DirectReturns,143,0.014660952999453294,0.027694755058009758
123,200,DirectReturns,144,0.01461111445744623,0.027600609321822935
123,200,DirectReturns,145,0.014562080157237792,0.027507982810179098
123,200,DirectReturns,146,0.014513936890008246,0.02741703947288961
123,200,DirectReturns,147,0.014467676228725789,0.027329652405821938
123,200,DirectReturns,148,0.014421847878505572,0.027243081980685938
123,200,DirectReturns,149,0.014375461081206502,0.027155456640834484
123,200,DirectReturns,150,0.014329498901398102,0.027068633409645264
